secid,date,days,cp_flag,delta,impl_volatility,impl_strike,impl_premium,dispersion
101310.0,2022-01-04,365.0,P,-45.0,0.293576,3387.83,400.5416,0.003557
101310.0,2022-01-04,365.0,P,-40.0,0.295344,3264.453,336.4064,0.003717
101310.0,2022-01-04,365.0,P,-35.0,0.297262,3139.897,278.0774,0.004229
101310.0,2022-01-04,365.0,P,-30.0,0.299868,3011.586,225.3669,0.00581
101310.0,2022-01-04,365.0,P,-25.0,0.304836,2874.287,178.6172,0.01005
101310.0,2022-01-04,365.0,P,-20.0,0.315582,2716.404,138.0457,0.018027
101310.0,2022-01-04,365.0,P,-15.0,0.332945,2523.401,101.3196,0.025872
101310.0,2022-01-04,365.0,P,-10.0,0.350832,2287.326,64.86505,0.028462
101310.0,2022-01-04,365.0,C,10.0,0.29215,5120.136,41.2637,0.003838
101310.0,2022-01-04,365.0,C,15.0,0.291072,4759.785,66.91166,0.00332
101310.0,2022-01-04,365.0,C,20.0,0.290391,4493.884,95.23633,0.002945
101310.0,2022-01-04,365.0,C,25.0,0.290395,4281.046,126.3815,0.003025
101310.0,2022-01-04,365.0,C,30.0,0.291429,4101.841,160.7332,0.003735
101310.0,2022-01-04,365.0,C,35.0,0.293547,3944.52,198.8283,0.004489
101310.0,2022-01-04,365.0,C,40.0,0.296212,3800.15,240.877,0.004672
101310.0,2022-01-04,365.0,C,45.0,0.298787,3663.013,286.872,0.004403
101310.0,2022-01-04,365.0,C,50.0,0.301019,3530.31,337.0824,0.00415
101310.0,2022-01-04,365.0,C,55.0,0.303014,3400.378,392.069,0.004158
101310.0,2022-01-04,365.0,C,60.0,0.304988,3271.62,452.7465,0.004433
101310.0,2022-01-04,365.0,C,65.0,0.307201,3141.914,520.6283,0.00519
101310.0,2022-01-04,365.0,C,70.0,0.31037,3008.363,598.4519,0.007566
101310.0,2022-01-04,365.0,C,75.0,0.317018,2864.551,693.3259,0.01442
101310.0,2022-01-04,365.0,C,80.0,0.332871,2694.517,821.9286,0.027167
101310.0,2022-01-04,365.0,C,85.0,0.358444,2481.072,997.2913,0.037474
101310.0,2022-01-04,365.0,C,90.0,0.382478,2223.258,1214.508,0.038976
101310.0,2022-01-04,547.0,P,-90.0,0.28266,5345.711,2022.314,0.002314
101310.0,2022-01-04,547.0,P,-85.0,0.282771,5000.514,1702.406,0.00244
101310.0,2022-01-04,547.0,P,-80.0,0.283185,4721.242,1453.324,0.002549
101310.0,2022-01-04,547.0,P,-75.0,0.28415,4485.626,1252.308,0.002778
101310.0,2022-01-04,547.0,P,-70.0,0.285794,4280.479,1086.085,0.002977
101310.0,2022-01-04,547.0,P,-65.0,0.28759,4094.232,943.0201,0.002871
101310.0,2022-01-04,547.0,P,-60.0,0.289215,3920.328,816.4741,0.002796
101310.0,2022-01-04,547.0,P,-55.0,0.290889,3756.068,704.1933,0.002941
101310.0,2022-01-04,547.0,P,-50.0,0.292722,3598.46,603.7828,0.003151
101310.0,2022-01-04,547.0,P,-45.0,0.294594,3444.802,513.0549,0.003312
101310.0,2022-01-04,547.0,P,-40.0,0.296389,3292.928,430.556,0.00344
101310.0,2022-01-04,547.0,P,-35.0,0.298138,3140.624,355.2372,0.003712
101310.0,2022-01-04,547.0,P,-30.0,0.300206,2985.425,286.9233,0.004798
101310.0,2022-01-04,547.0,P,-25.0,0.304011,2822.413,226.1727,0.008402
101310.0,2022-01-04,547.0,P,-20.0,0.313102,2639.505,173.6613,0.015664
101310.0,2022-01-04,547.0,P,-15.0,0.328233,2421.327,126.4981,0.021925
101310.0,2022-01-04,547.0,P,-10.0,0.342443,2162.013,79.99752,0.023372
101310.0,2022-01-04,547.0,C,10.0,0.294116,5742.817,49.57769,0.002776
101310.0,2022-01-04,547.0,C,15.0,0.29399,5257.005,80.48864,0.002944
101310.0,2022-01-04,547.0,C,20.0,0.294177,4902.354,114.6684,0.003135
101310.0,2022-01-04,547.0,C,25.0,0.294862,4620.026,152.2401,0.003296
101310.0,2022-01-04,547.0,C,30.0,0.29615,4382.52,193.4562,0.003295
101310.0,2022-01-04,547.0,C,35.0,0.297736,4172.983,238.5394,0.003076
101310.0,2022-01-04,547.0,C,40.0,0.299299,3981.625,287.5957,0.003012
101310.0,2022-01-04,547.0,C,45.0,0.301026,3803.57,341.1374,0.003326
101310.0,2022-01-04,547.0,C,50.0,0.3031,3634.73,399.9713,0.003758
101310.0,2022-01-04,547.0,C,55.0,0.305364,3471.399,464.6903,0.004029
101310.0,2022-01-04,547.0,C,60.0,0.307567,3310.643,535.9263,0.004146
101310.0,2022-01-04,547.0,C,65.0,0.309697,3149.989,614.8206,0.004508
101310.0,2022-01-04,547.0,C,70.0,0.312323,2986.722,704.0435,0.00648
101310.0,2022-01-04,547.0,C,75.0,0.317907,2814.552,811.0706,0.01309
101310.0,2022-01-04,547.0,C,80.0,0.332821,2615.996,954.934,0.025069
101310.0,2022-01-04,547.0,C,85.0,0.35665,2373.394,1147.093,0.0325
101310.0,2022-01-04,547.0,C,90.0,0.376433,2090.034,1376.466,0.031974
101310.0,2022-01-04,730.0,P,-90.0,0.284942,5700.627,2375.835,0.001749
101310.0,2022-01-04,730.0,P,-85.0,0.284999,5321.359,2022.727,0.001537
101310.0,2022-01-04,730.0,P,-80.0,0.284995,4999.758,1733.357,0.001332
101310.0,2022-01-04,730.0,P,-75.0,0.285143,4723.308,1494.126,0.001361
101310.0,2022-01-04,730.0,P,-70.0,0.285776,4479.749,1292.773,0.001806
101310.0,2022-01-04,730.0,P,-65.0,0.287058,4261.334,1121.583,0.002365
101310.0,2022-01-04,730.0,P,-60.0,0.288828,4059.854,972.6188,0.002761
101310.0,2022-01-04,730.0,P,-55.0,0.29083,3869.823,840.567,0.002909
101310.0,2022-01-04,730.0,P,-50.0,0.292708,3686.583,720.9493,0.002848
101310.0,2022-01-04,730.0,P,-45.0,0.294289,3507.826,611.7551,0.00279
101310.0,2022-01-04,730.0,P,-40.0,0.295664,3331.927,512.2598,0.002842
101310.0,2022-01-04,730.0,P,-35.0,0.297022,3156.806,421.7244,0.003176
101310.0,2022-01-04,730.0,P,-30.0,0.298843,2979.673,340.0881,0.004346
101310.0,2022-01-04,730.0,P,-25.0,0.30251,2795.2,267.786,0.007394
101310.0,2022-01-04,730.0,P,-20.0,0.310271,2592.492,204.5301,0.012306
101310.0,2022-01-04,730.0,P,-15.0,0.321171,2360.041,146.669,0.016109
101310.0,2022-01-04,730.0,P,-10.0,0.331061,2088.646,91.36579,0.017232
101310.0,2022-01-04,730.0,C,10.0,0.29653,6389.04,56.50132,0.002285
101310.0,2022-01-04,730.0,C,15.0,0.296939,5770.142,91.73096,0.002223
101310.0,2022-01-04,730.0,C,20.0,0.297326,5320.608,130.576,0.002049
101310.0,2022-01-04,730.0,C,25.0,0.297721,4962.596,172.998,0.00187
101310.0,2022-01-04,730.0,C,30.0,0.298252,4662.108,219.1094,0.001824
101310.0,2022-01-04,730.0,C,35.0,0.299095,4400.527,269.2693,0.002113
101310.0,2022-01-04,730.0,C,40.0,0.300495,4167.074,324.0905,0.002845
101310.0,2022-01-04,730.0,C,45.0,0.302647,3953.62,384.3743,0.003598
101310.0,2022-01-04,730.0,C,50.0,0.305161,3752.148,450.5072,0.003792
101310.0,2022-01-04,730.0,C,55.0,0.307372,3557.376,522.548,0.003562
101310.0,2022-01-04,730.0,C,60.0,0.309163,3366.779,601.1119,0.00339
101310.0,2022-01-04,730.0,C,65.0,0.310828,3178.312,687.6454,0.003812
101310.0,2022-01-04,730.0,C,70.0,0.313163,2988.889,785.4323,0.006047
101310.0,2022-01-04,730.0,C,75.0,0.318675,2791.623,902.5435,0.012134
101310.0,2022-01-04,730.0,C,80.0,0.331996,2570.497,1055.134,0.021207
101310.0,2022-01-04,730.0,C,85.0,0.350544,2311.916,1248.955,0.026098
101310.0,2022-01-04,730.0,C,90.0,0.365696,2013.752,1480.499,0.025746
101310.0,2022-01-05,10.0,P,-90.0,0.226869,3451.457,169.7672,0.012141
101310.0,2022-01-05,10.0,P,-85.0,0.232002,3423.221,145.3892,0.009815
101310.0,2022-01-05,10.0,P,-80.0,0.236324,3399.978,126.5783,0.007943
101310.0,2022-01-05,10.0,P,-75.0,0.240188,3379.432,111.0349,0.006879
101310.0,2022-01-05,10.0,P,-70.0,0.244,3360.565,97.79391,0.006509
101310.0,2022-01-05,10.0,P,-65.0,0.247863,3342.682,86.22038,0.006314
101310.0,2022-01-05,10.0,P,-60.0,0.251529,3325.239,75.79798,0.005922
101310.0,2022-01-05,10.0,P,-55.0,0.2548,3307.917,66.25254,0.005568
101310.0,2022-01-05,10.0,P,-50.0,0.257801,3290.505,57.47297,0.005547
101310.0,2022-01-05,10.0,P,-45.0,0.260807,3272.779,49.40038,0.005877
101310.0,2022-01-05,10.0,P,-40.0,0.264252,3254.397,42.01328,0.006613
101310.0,2022-01-05,10.0,P,-35.0,0.268575,3234.869,35.26274,0.007568
101310.0,2022-01-05,10.0,P,-30.0,0.273604,3213.654,29.01408,0.008363
101310.0,2022-01-05,10.0,P,-25.0,0.278854,3190.139,23.1498,0.009981
101310.0,2022-01-05,10.0,P,-20.0,0.28498,3163.068,17.69516,0.017324
101310.0,2022-01-05,10.0,P,-15.0,0.295816,3128.598,12.77635,0.037877
101310.0,2022-01-05,10.0,P,-10.0,0.319901,3076.156,8.421757,0.072913
101310.0,2022-01-05,10.0,C,10.0,0.30732,3513.613,7.749481,0.034634
101310.0,2022-01-05,10.0,C,15.0,0.295677,3462.833,12.22412,0.02255
101310.0,2022-01-05,10.0,C,20.0,0.287939,3426.076,17.09373,0.013144
101310.0,2022-01-05,10.0,C,25.0,0.283824,3397.22,22.491,0.008177
101310.0,2022-01-05,10.0,C,30.0,0.282139,3372.806,28.51135,0.006579
101310.0,2022-01-05,10.0,C,35.0,0.282026,3350.941,35.22694,0.006323
101310.0,2022-01-05,10.0,C,40.0,0.283103,3330.527,42.73549,0.006588
101310.0,2022-01-05,10.0,C,45.0,0.285141,3310.84,51.17347,0.007168
101310.0,2022-01-05,10.0,C,50.0,0.28796,3291.324,60.68882,0.008112
101310.0,2022-01-05,10.0,C,55.0,0.291763,3271.504,71.53657,0.009874
101310.0,2022-01-05,10.0,C,60.0,0.297411,3250.757,84.27567,0.012654
101310.0,2022-01-05,10.0,C,65.0,0.30547,3228.246,99.58665,0.01563
101310.0,2022-01-05,10.0,C,70.0,0.315038,3203.223,117.8914,0.021572
101310.0,2022-01-05,10.0,C,75.0,0.327502,3174.169,140.7085,0.051473
101310.0,2022-01-05,10.0,C,80.0,0.360805,3131.948,178.1614,0.141877
101310.0,2022-01-05,10.0,C,85.0,0.472461,3040.859,267.3781,0.301723
101310.0,2022-01-05,10.0,C,90.0,0.673836,2867.419,438.3016,0.432976
101310.0,2022-01-05,30.0,P,-90.0,0.283819,3659.582,383.7635,0.016889
101310.0,2022-01-05,30.0,P,-85.0,0.286417,3591.278,323.3479,0.016071
101310.0,2022-01-05,30.0,P,-80.0,0.288662,3536.855,277.8587,0.015185
101310.0,2022-01-05,30.0,P,-75.0,0.290451,3489.887,240.8163,0.014542
101310.0,2022-01-05,30.0,P,-70.0,0.292059,3447.66,209.5551,0.014239
101310.0,2022-01-05,30.0,P,-65.0,0.293867,3408.679,182.7056,0.014173
101310.0,2022-01-05,30.0,P,-60.0,0.296077,3371.776,159.2588,0.014222
101310.0,2022-01-05,30.0,P,-55.0,0.298549,3335.969,138.4033,0.01425
101310.0,2022-01-05,30.0,P,-50.0,0.300951,3300.503,119.4872,0.014249
101310.0,2022-01-05,30.0,P,-45.0,0.303156,3264.861,102.1595,0.014409
101310.0,2022-01-05,30.0,P,-40.0,0.305408,3228.492,86.29398,0.014953
101310.0,2022-01-05,30.0,P,-35.0,0.308689,3190.51,71.95612,0.016311
101310.0,2022-01-05,30.0,P,-30.0,0.316106,3148.585,59.49316,0.019393
101310.0,2022-01-05,30.0,P,-25.0,0.330331,3098.69,48.69582,0.022306
101310.0,2022-01-05,30.0,P,-20.0,0.345046,3040.454,38.05378,0.023238
101310.0,2022-01-05,30.0,P,-15.0,0.35665,2973.188,27.33936,0.02665
101310.0,2022-01-05,30.0,P,-10.0,0.367371,2889.141,17.12865,0.03362
101310.0,2022-01-05,30.0,C,10.0,0.327431,3725.319,14.05363,0.027393
101310.0,2022-01-05,30.0,C,15.0,0.319856,3631.695,22.48041,0.019703
101310.0,2022-01-05,30.0,C,20.0,0.315909,3563.645,31.84361,0.015351
101310.0,2022-01-05,30.0,C,25.0,0.314403,3508.955,42.25323,0.013651
101310.0,2022-01-05,30.0,C,30.0,0.314279,3461.713,53.80006,0.013091
101310.0,2022-01-05,30.0,C,35.0,0.315057,3418.957,66.58704,0.012941
101310.0,2022-01-05,30.0,C,40.0,0.316497,3378.906,80.74548,0.012982
101310.0,2022-01-05,30.0,C,45.0,0.318393,3340.354,96.4598,0.013141
101310.0,2022-01-05,30.0,C,50.0,0.320533,3302.419,113.9003,0.013395
101310.0,2022-01-05,30.0,C,55.0,0.322788,3264.424,133.2885,0.013824
101310.0,2022-01-05,30.0,C,60.0,0.325355,3225.671,155.0952,0.0147
101310.0,2022-01-05,30.0,C,65.0,0.329677,3185.03,180.575,0.017195
101310.0,2022-01-05,30.0,C,70.0,0.34096,3139.078,213.8085,0.024298
101310.0,2022-01-05,30.0,C,75.0,0.362586,3082.358,259.7857,0.035379
101310.0,2022-01-05,30.0,C,80.0,0.385982,3014.359,316.8582,0.053861
101310.0,2022-01-05,30.0,C,85.0,0.410959,2930.675,389.4199,0.084568
101310.0,2022-01-05,30.0,C,90.0,0.443424,2816.702,492.4815,0.124518
101310.0,2022-01-05,60.0,P,-90.0,0.277174,3817.548,545.2662,0.010333
101310.0,2022-01-05,60.0,P,-85.0,0.279667,3720.499,458.8715,0.010587
101310.0,2022-01-05,60.0,P,-80.0,0.282663,3644.555,395.123,0.010218
101310.0,2022-01-05,60.0,P,-75.0,0.285217,3578.974,343.1559,0.008955
101310.0,2022-01-05,60.0,P,-70.0,0.28668,3519.103,298.1742,0.007877
101310.0,2022-01-05,60.0,P,-65.0,0.287689,3463.641,258.9783,0.007617
101310.0,2022-01-05,60.0,P,-60.0,0.288926,3411.543,224.789,0.007751
101310.0,2022-01-05,60.0,P,-55.0,0.290466,3361.521,194.5759,0.007881
101310.0,2022-01-05,60.0,P,-50.0,0.292165,3312.493,167.4672,0.007938
101310.0,2022-01-05,60.0,P,-45.0,0.294152,3263.612,143.0107,0.008031
101310.0,2022-01-05,60.0,P,-40.0,0.296901,3213.854,120.9641,0.008407
101310.0,2022-01-05,60.0,P,-35.0,0.301008,3161.84,101.1329,0.0094
101310.0,2022-01-05,60.0,P,-30.0,0.306882,3105.694,83.19368,0.011126
101310.0,2022-01-05,60.0,P,-25.0,0.314668,3042.986,66.72663,0.013812
101310.0,2022-01-05,60.0,P,-20.0,0.324529,2970.332,51.43364,0.018168
101310.0,2022-01-05,60.0,P,-15.0,0.336581,2882.483,37.07096,0.02484
101310.0,2022-01-05,60.0,P,-10.0,0.350637,2769.606,23.48945,0.034037
101310.0,2022-01-05,60.0,C,10.0,0.318528,3914.674,19.06344,0.024995
101310.0,2022-01-05,60.0,C,15.0,0.310519,3778.431,30.41266,0.018405
101310.0,2022-01-05,60.0,C,20.0,0.305844,3680.154,42.93756,0.013286
101310.0,2022-01-05,60.0,C,25.0,0.303861,3602.373,56.84077,0.010961
101310.0,2022-01-05,60.0,C,30.0,0.303044,3535.59,72.16201,0.010185
101310.0,2022-01-05,60.0,C,35.0,0.302951,3475.599,89.00987,0.009887
101310.0,2022-01-05,60.0,C,40.0,0.303593,3420.033,107.6029,0.009798
101310.0,2022-01-05,60.0,C,45.0,0.304805,3367.079,128.195,0.009783
101310.0,2022-01-05,60.0,C,50.0,0.306385,3315.422,151.0183,0.00978
101310.0,2022-01-05,60.0,C,55.0,0.308427,3264.057,176.5001,0.00988
101310.0,2022-01-05,60.0,C,60.0,0.311524,3211.803,205.5479,0.010521
101310.0,2022-01-05,60.0,C,65.0,0.316708,3156.964,239.7335,0.012487
101310.0,2022-01-05,60.0,C,70.0,0.324997,3096.964,281.3249,0.016282
101310.0,2022-01-05,60.0,C,75.0,0.337,3028.323,333.2332,0.023581
101310.0,2022-01-05,60.0,C,80.0,0.35388,2945.744,400.3448,0.04032
101310.0,2022-01-05,60.0,C,85.0,0.379076,2838.706,492.9562,0.070635
101310.0,2022-01-05,60.0,C,90.0,0.416835,2687.271,630.4183,0.108859
101310.0,2022-01-05,91.0,P,-90.0,0.268118,3931.938,661.7293,0.004928
101310.0,2022-01-05,91.0,P,-85.0,0.269556,3812.332,554.4816,0.004837
101310.0,2022-01-05,91.0,P,-80.0,0.27167,3719.429,475.714,0.005435
101310.0,2022-01-05,91.0,P,-75.0,0.274864,3641.887,414.2138,0.005627
101310.0,2022-01-05,91.0,P,-70.0,0.278113,3572.136,362.3769,0.004798
101310.0,2022-01-05,91.0,P,-65.0,0.280683,3506.618,316.5276,0.004002
101310.0,2022-01-05,91.0,P,-60.0,0.28291,3444.193,275.6844,0.003715
101310.0,2022-01-05,91.0,P,-55.0,0.284869,3383.725,238.9086,0.003703
101310.0,2022-01-05,91.0,P,-50.0,0.286691,3324.37,205.6281,0.004058
101310.0,2022-01-05,91.0,P,-45.0,0.288762,3265.305,175.5932,0.004692
101310.0,2022-01-05,91.0,P,-40.0,0.291297,3205.388,148.3587,0.005495
101310.0,2022-01-05,91.0,P,-35.0,0.294501,3143.314,123.6077,0.006887
101310.0,2022-01-05,91.0,P,-30.0,0.299359,3076.934,101.3231,0.009653
101310.0,2022-01-05,91.0,P,-25.0,0.307764,3002.135,81.47527,0.013717
101310.0,2022-01-05,91.0,P,-20.0,0.319893,2913.935,63.3147,0.018824
101310.0,2022-01-05,91.0,P,-15.0,0.334205,2807.17,45.98212,0.027248
101310.0,2022-01-05,91.0,P,-10.0,0.35133,2669.252,29.40796,0.038993
101310.0,2022-01-05,91.0,C,10.0,0.305438,4048.899,22.30491,0.021542
101310.0,2022-01-05,91.0,C,15.0,0.296941,3880.803,35.47629,0.015063
101310.0,2022-01-05,91.0,C,20.0,0.291908,3760.969,49.97497,0.008574
101310.0,2022-01-05,91.0,C,25.0,0.290497,3668.365,66.23033,0.004862
101310.0,2022-01-05,91.0,C,30.0,0.29135,3590.355,84.48143,0.004061
101310.0,2022-01-05,91.0,C,35.0,0.293065,3520.017,104.7484,0.004004
101310.0,2022-01-05,91.0,C,40.0,0.294994,3454.011,127.0789,0.004005
101310.0,2022-01-05,91.0,C,45.0,0.296849,3390.471,151.621,0.004137
101310.0,2022-01-05,91.0,C,50.0,0.298687,3328.316,178.6586,0.004607
101310.0,2022-01-05,91.0,C,55.0,0.300874,3266.593,208.7828,0.005421
101310.0,2022-01-05,91.0,C,60.0,0.303704,3204.025,242.7991,0.006653
101310.0,2022-01-05,91.0,C,65.0,0.307654,3139.061,281.9873,0.009059
101310.0,2022-01-05,91.0,C,70.0,0.31442,3068.854,329.3072,0.013917
101310.0,2022-01-05,91.0,C,75.0,0.327039,2987.667,390.5146,0.022441
101310.0,2022-01-05,91.0,C,80.0,0.346865,2887.883,472.2449,0.039481
101310.0,2022-01-05,91.0,C,85.0,0.375833,2757.735,585.3108,0.069298
101310.0,2022-01-05,91.0,C,90.0,0.417996,2574.371,751.7038,0.102338
101310.0,2022-01-05,122.0,P,-90.0,0.271442,4059.982,791.9491,0.004654
101310.0,2022-01-05,122.0,P,-85.0,0.272967,3917.211,663.4285,0.004161
101310.0,2022-01-05,122.0,P,-80.0,0.274338,3804.581,566.9797,0.003782
101310.0,2022-01-05,122.0,P,-75.0,0.27564,3709.083,489.505,0.003568
101310.0,2022-01-05,122.0,P,-70.0,0.277204,3624.672,425.0833,0.003867
101310.0,2022-01-05,122.0,P,-65.0,0.2794,3547.919,370.5678,0.004472
101310.0,2022-01-05,122.0,P,-60.0,0.282128,3475.869,323.2654,0.004796
101310.0,2022-01-05,122.0,P,-55.0,0.284889,3406.131,280.8893,0.004869
101310.0,2022-01-05,122.0,P,-50.0,0.287513,3337.446,242.3924,0.005175
101310.0,2022-01-05,122.0,P,-45.0,0.290278,3268.887,207.4356,0.005867
101310.0,2022-01-05,122.0,P,-40.0,0.293531,3199.22,175.6448,0.006937
101310.0,2022-01-05,122.0,P,-35.0,0.297751,3126.844,146.8151,0.008641
101310.0,2022-01-05,122.0,P,-30.0,0.303873,3049.18,120.8286,0.011027
101310.0,2022-01-05,122.0,P,-25.0,0.312452,2962.617,97.14903,0.013462
101310.0,2022-01-05,122.0,P,-20.0,0.322576,2863.527,74.92322,0.017523
101310.0,2022-01-05,122.0,P,-15.0,0.335136,2744.545,54.07317,0.027802
101310.0,2022-01-05,122.0,P,-10.0,0.354792,2585.337,34.83808,0.042956
101310.0,2022-01-05,122.0,C,10.0,0.301675,4181.202,25.28912,0.015494
101310.0,2022-01-05,122.0,C,15.0,0.295429,3988.842,40.48003,0.011118
101310.0,2022-01-05,122.0,C,20.0,0.291389,3849.209,57.17575,0.006563
101310.0,2022-01-05,122.0,C,25.0,0.289828,3739.535,75.70126,0.003953
101310.0,2022-01-05,122.0,C,30.0,0.289996,3646.859,96.30019,0.003652
101310.0,2022-01-05,122.0,C,35.0,0.291351,3564.317,119.2038,0.004204
101310.0,2022-01-05,122.0,C,40.0,0.293571,3487.84,144.6722,0.004713
101310.0,2022-01-05,122.0,C,45.0,0.296174,3414.534,172.9086,0.005024
101310.0,2022-01-05,122.0,C,50.0,0.29889,3342.702,204.1571,0.005504
101310.0,2022-01-05,122.0,C,55.0,0.3019,3271.154,239.005,0.006403
101310.0,2022-01-05,122.0,C,60.0,0.305565,3198.487,278.3915,0.007796
101310.0,2022-01-05,122.0,C,65.0,0.310481,3122.895,323.8965,0.009977
101310.0,2022-01-05,122.0,C,70.0,0.317788,3041.455,378.3073,0.013194
101310.0,2022-01-05,122.0,C,75.0,0.328361,2949.905,445.3154,0.018675
101310.0,2022-01-05,122.0,C,80.0,0.342949,2842.182,530.344,0.033259
101310.0,2022-01-05,122.0,C,85.0,0.367822,2702.033,649.9702,0.061234
101310.0,2022-01-05,122.0,C,90.0,0.411434,2497.402,835.32,0.090225
101310.0,2022-01-05,152.0,P,-90.0,0.271913,4166.279,899.7684,0.003774
101310.0,2022-01-05,152.0,P,-85.0,0.273405,4004.374,753.5488,0.00317
101310.0,2022-01-05,152.0,P,-80.0,0.274626,3876.3,643.3003,0.002624
101310.0,2022-01-05,152.0,P,-75.0,0.275539,3767.431,554.2231,0.002583
101310.0,2022-01-05,152.0,P,-70.0,0.276637,3671.456,480.1281,0.003198
101310.0,2022-01-05,152.0,P,-65.0,0.278349,3584.606,417.5573,0.004041
101310.0,2022-01-05,152.0,P,-60.0,0.280726,3503.666,363.6315,0.004769
101310.0,2022-01-05,152.0,P,-55.0,0.283685,3426.031,316.118,0.005403
101310.0,2022-01-05,152.0,P,-50.0,0.287311,3349.909,273.7819,0.00604
101310.0,2022-01-05,152.0,P,-45.0,0.291572,3273.61,235.5774,0.006589
101310.0,2022-01-05,152.0,P,-40.0,0.296198,3195.498,200.4285,0.007247
101310.0,2022-01-05,152.0,P,-35.0,0.301329,3114.073,168.0156,0.008387
101310.0,2022-01-05,152.0,P,-30.0,0.307475,3027.171,138.2107,0.009948
101310.0,2022-01-05,152.0,P,-25.0,0.314759,2931.944,110.5536,0.01182
101310.0,2022-01-05,152.0,P,-20.0,0.322991,2824.626,84.66947,0.015685
101310.0,2022-01-05,152.0,P,-15.0,0.333628,2697.046,60.70494,0.02523
101310.0,2022-01-05,152.0,P,-10.0,0.351225,2527.895,38.86396,0.040069
101310.0,2022-01-05,152.0,C,10.0,0.299322,4299.893,27.80318,0.012813
101310.0,2022-01-05,152.0,C,15.0,0.293909,4083.596,44.59676,0.009341
101310.0,2022-01-05,152.0,C,20.0,0.29019,3925.751,63.02676,0.005455
101310.0,2022-01-05,152.0,C,25.0,0.288772,3801.83,83.45267,0.003186
101310.0,2022-01-05,152.0,C,30.0,0.288944,3697.204,106.1155,0.003017
101310.0,2022-01-05,152.0,C,35.0,0.290068,3604.011,131.2004,0.003664
101310.0,2022-01-05,152.0,C,40.0,0.291964,3517.966,159.0045,0.004497
101310.0,2022-01-05,152.0,C,45.0,0.294629,3436.141,189.983,0.005408
101310.0,2022-01-05,152.0,C,50.0,0.298232,3356.456,224.8015,0.006396
101310.0,2022-01-05,152.0,C,55.0,0.302823,3276.894,264.2466,0.007327
101310.0,2022-01-05,152.0,C,60.0,0.308105,3195.482,308.9871,0.008323
101310.0,2022-01-05,152.0,C,65.0,0.314108,3110.45,360.2347,0.009779
101310.0,2022-01-05,152.0,C,70.0,0.321331,3019.443,420.1178,0.011897
101310.0,2022-01-05,152.0,C,75.0,0.330099,2919.222,491.4382,0.016136
101310.0,2022-01-05,152.0,C,80.0,0.341529,2804.134,579.732,0.028085
101310.0,2022-01-05,152.0,C,85.0,0.361287,2658.714,701.0101,0.052025
101310.0,2022-01-05,152.0,C,90.0,0.398351,2449.571,888.0207,0.079747
101310.0,2022-01-05,182.0,P,-90.0,0.272266,4265.163,999.8696,0.003549
101310.0,2022-01-05,182.0,P,-85.0,0.273592,4085.157,836.7719,0.002962
101310.0,2022-01-05,182.0,P,-80.0,0.274702,3942.907,713.785,0.002445
101310.0,2022-01-05,182.0,P,-75.0,0.275508,3822.155,614.4254,0.002432
101310.0,2022-01-05,182.0,P,-70.0,0.276476,3715.866,531.7681,0.003013
101310.0,2022-01-05,182.0,P,-65.0,0.278018,3619.875,461.9657,0.003849
101310.0,2022-01-05,182.0,P,-60.0,0.280246,3530.734,401.9401,0.004672
101310.0,2022-01-05,182.0,P,-55.0,0.283169,3445.564,349.2674,0.005463
101310.0,2022-01-05,182.0,P,-50.0,0.286949,3362.344,302.6043,0.006191
101310.0,2022-01-05,182.0,P,-45.0,0.291511,3279.029,260.6228,0.006567
101310.0,2022-01-05,182.0,P,-40.0,0.296257,3193.757,221.7832,0.006821
101310.0,2022-01-05,182.0,P,-35.0,0.301128,3105.147,185.69,0.007722
101310.0,2022-01-05,182.0,P,-30.0,0.306851,3011.06,152.4778,0.009428
101310.0,2022-01-05,182.0,P,-25.0,0.313946,2908.244,121.8632,0.011662
101310.0,2022-01-05,182.0,P,-20.0,0.322346,2792.36,93.36971,0.015768
101310.0,2022-01-05,182.0,P,-15.0,0.333387,2654.683,67.02216,0.025157
101310.0,2022-01-05,182.0,P,-10.0,0.351201,2473.42,42.93061,0.038827
101310.0,2022-01-05,182.0,C,10.0,0.297668,4412.35,30.05571,0.011111
101310.0,2022-01-05,182.0,C,15.0,0.292885,4173.304,48.28304,0.008158
101310.0,2022-01-05,182.0,C,20.0,0.289531,3998.571,68.28854,0.004752
101310.0,2022-01-05,182.0,C,25.0,0.288336,3861.43,90.45088,0.002769
101310.0,2022-01-05,182.0,C,30.0,0.288573,3745.603,114.991,0.00269
101310.0,2022-01-05,182.0,C,35.0,0.289615,3642.477,142.0808,0.003348
101310.0,2022-01-05,182.0,C,40.0,0.291363,3547.489,172.0429,0.004255
101310.0,2022-01-05,182.0,C,45.0,0.293931,3457.522,205.4063,0.00534
101310.0,2022-01-05,182.0,C,50.0,0.297625,3370.288,242.9981,0.006495
101310.0,2022-01-05,182.0,C,55.0,0.302505,3283.389,285.7217,0.007336
101310.0,2022-01-05,182.0,C,60.0,0.307937,3194.535,334.0248,0.007938
101310.0,2022-01-05,182.0,C,65.0,0.313679,3102.023,388.8698,0.009136
101310.0,2022-01-05,182.0,C,70.0,0.320475,3003.531,452.6347,0.01142
101310.0,2022-01-05,182.0,C,75.0,0.329109,2895.348,528.8032,0.015904
101310.0,2022-01-05,182.0,C,80.0,0.340777,2771.164,623.4513,0.027438
